<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPUSD,60,20190507,020000,1.3092000,1.3096000,1.3089000,1.3092000,16432
GBPUSD,60,20190507,030000,1.3093000,1.3098000,1.3090000,1.3097000,23215
GBPUSD,60,20190507,040000,1.3097000,1.3110000,1.3094000,1.3105000,40208
GBPUSD,60,20190507,050000,1.3104000,1.3115000,1.3102000,1.3112000,36870
GBPUSD,60,20190507,060000,1.3113000,1.3119000,1.3108000,1.3116000,26024
GBPUSD,60,20190507,070000,1.3116000,1.3121000,1.3112000,1.3120000,31038
GBPUSD,60,20190507,080000,1.3119000,1.3131000,1.3117000,1.3123000,43465
GBPUSD,60,20190507,090000,1.3123000,1.3127000,1.3117000,1.3123000,33178
GBPUSD,60,20190507,100000,1.3123000,1.3129000,1.3111000,1.3126000,79169
GBPUSD,60,20190507,110000,1.3126000,1.3131000,1.3093000,1.3098000,95744
GBPUSD,60,20190507,120000,1.3098000,1.3098000,1.3083000,1.3095000,75895
GBPUSD,60,20190507,130000,1.3095000,1.3102000,1.3082000,1.3092000,60783
GBPUSD,60,20190507,140000,1.3092000,1.3093000,1.3079000,1.3087000,46441
GBPUSD,60,20190507,150000,1.3087000,1.3090000,1.3058000,1.3061000,58763
GBPUSD,60,20190507,160000,1.3062000,1.3071000,1.3050000,1.3051000,90486
GBPUSD,60,20190507,170000,1.3051000,1.3059000,1.3037000,1.3058000,97831
GBPUSD,60,20190507,180000,1.3058000,1.3061000,1.3040000,1.3045000,95858
GBPUSD,60,20190507,190000,1.3047000,1.3056000,1.3039000,1.3050000,81703
GBPUSD,60,20190507,200000,1.3050000,1.3060000,1.3039000,1.3058000,57008
GBPUSD,60,20190507,210000,1.3058000,1.3067000,1.3054000,1.3063000,51660
GBPUSD,60,20190507,220000,1.3063000,1.3070000,1.3050000,1.3064000,49948
GBPUSD,60,20190507,230000,1.3064000,1.3074000,1.3060000,1.3070000,45824
GBPUSD,60,20190508,000000,1.3071000,1.3077000,1.3068000,1.3074000,23316
GBPUSD,60,20190508,010000,1.3074000,1.3077000,1.3065000,1.3071000,38881
GBPUSD,60,20190508,020000,1.3073000,1.3074000,1.3067000,1.3071000,20151
GBPUSD,60,20190508,030000,1.3071000,1.3071000,1.3064000,1.3067000,19410
GBPUSD,60,20190508,040000,1.3066000,1.3074000,1.3064000,1.3074000,29337
GBPUSD,60,20190508,050000,1.3074000,1.3078000,1.3069000,1.3074000,35285
GBPUSD,60,20190508,060000,1.3074000,1.3081000,1.3066000,1.3076000,50680
GBPUSD,60,20190508,070000,1.3076000,1.3079000,1.3067000,1.3071000,42099
GBPUSD,60,20190508,080000,1.3071000,1.3076000,1.3068000,1.3073000,26960
GBPUSD,60,20190508,090000,1.3073000,1.3076000,1.3068000,1.3072000,26519
GBPUSD,60,20190508,100000,1.3072000,1.3078000,1.3052000,1.3054000,60347
GBPUSD,60,20190508,110000,1.3054000,1.3059000,1.3033000,1.3042000,88774
GBPUSD,60,20190508,120000,1.3042000,1.3058000,1.3036000,1.3042000,88366
GBPUSD,60,20190508,130000,1.3042000,1.3046000,1.3023000,1.3029000,73382
GBPUSD,60,20190508,140000,1.3029000,1.3031000,1.3000000,1.3017000,83528
GBPUSD,60,20190508,150000,1.3018000,1.3018000,1.3004000,1.3007000,68950
GBPUSD,60,20190508,160000,1.3007000,1.3015000,1.2999000,1.3006000,109628
GBPUSD,60,20190508,170000,1.3006000,1.3014000,1.3001000,1.3008000,95632
GBPUSD,60,20190508,180000,1.3008000,1.3009000,1.2985000,1.3003000,113823
GBPUSD,60,20190508,190000,1.3003000,1.3027000,1.2996000,1.3013000,93612
GBPUSD,60,20190508,200000,1.3013000,1.3014000,1.2993000,1.3005000,58821
GBPUSD,60,20190508,210000,1.3006000,1.3011000,1.2997000,1.3006000,41008
GBPUSD,60,20190508,220000,1.3006000,1.3010000,1.2999000,1.3004000,29510
GBPUSD,60,20190508,230000,1.3003000,1.3010000,1.3001000,1.3007000,34523
GBPUSD,60,20190509,000000,1.3007000,1.3010000,1.3000000,1.3005000,22574
GBPUSD,60,20190509,010000,1.3004000,1.3010000,1.2994000,1.3006000,23584
GBPUSD,60,20190509,020000,1.3006000,1.3013000,1.3003000,1.3011000,25117
GBPUSD,60,20190509,030000,1.3012000,1.3014000,1.3006000,1.3007000,27782
GBPUSD,60,20190509,040000,1.3008000,1.3014000,1.3005000,1.3012000,45271
GBPUSD,60,20190509,050000,1.3012000,1.3015000,1.3005000,1.3007000,31760
GBPUSD,60,20190509,060000,1.3007000,1.3010000,1.3001000,1.3005000,35504
GBPUSD,60,20190509,070000,1.3005000,1.3009000,1.3002000,1.3006000,26614
GBPUSD,60,20190509,080000,1.3007000,1.3013000,1.3002000,1.3013000,29037
GBPUSD,60,20190509,090000,1.3012000,1.3025000,1.3007000,1.3021000,35772
GBPUSD,60,20190509,100000,1.3021000,1.3026000,1.3014000,1.3017000,55320
GBPUSD,60,20190509,110000,1.3016000,1.3022000,1.3002000,1.3004000,91866
GBPUSD,60,20190509,120000,1.3005000,1.3005000,1.2974000,1.2991000,84111
GBPUSD,60,20190509,130000,1.2991000,1.3006000,1.2989000,1.3004000,66254
GBPUSD,60,20190509,140000,1.3004000,1.3005000,1.2976000,1.2984000,64272
GBPUSD,60,20190509,150000,1.2984000,1.2995000,1.2981000,1.2994000,58870
GBPUSD,60,20190509,160000,1.2995000,1.2999000,1.2987000,1.2990000,82378
GBPUSD,60,20190509,170000,1.2990000,1.3003000,1.2966000,1.2997000,102969
GBPUSD,60,20190509,180000,1.2997000,1.3022000,1.2994000,1.3019000,130825
GBPUSD,60,20190509,190000,1.3019000,1.3022000,1.3008000,1.3012000,73072
GBPUSD,60,20190509,200000,1.3012000,1.3024000,1.3007000,1.3021000,73658
GBPUSD,60,20190509,210000,1.3021000,1.3036000,1.3016000,1.3033000,59057
GBPUSD,60,20190509,220000,1.3034000,1.3036000,1.3019000,1.3023000,49951
GBPUSD,60,20190509,230000,1.3023000,1.3024000,1.3009000,1.3014000,40666
GBPUSD,60,20190510,000000,1.3014000,1.3015000,1.3000000,1.3004000,21757
GBPUSD,60,20190510,010000,1.3004000,1.3017000,1.3004000,1.3009000,20114
GBPUSD,60,20190510,020000,1.3010000,1.3015000,1.3007000,1.3011000,33947
GBPUSD,60,20190510,030000,1.3011000,1.3012000,1.3005000,1.3008000,33216
GBPUSD,60,20190510,040000,1.3009000,1.3019000,1.3002000,1.3009000,68518
GBPUSD,60,20190510,050000,1.3009000,1.3017000,1.3006000,1.3015000,43623
GBPUSD,60,20190510,060000,1.3015000,1.3019000,1.3010000,1.3015000,33672
GBPUSD,60,20190510,070000,1.3015000,1.3021000,1.3012000,1.3016000,45007
GBPUSD,60,20190510,080000,1.3016000,1.3018000,1.3004000,1.3005000,39998
GBPUSD,60,20190510,090000,1.3006000,1.3006000,1.2997000,1.3002000,27692
GBPUSD,60,20190510,100000,1.3002000,1.3014000,1.2995000,1.3012000,54050
GBPUSD,60,20190510,110000,1.3012000,1.3026000,1.2996000,1.2998000,79683
GBPUSD,60,20190510,120000,1.2998000,1.3021000,1.2989000,1.3007000,78523
GBPUSD,60,20190510,130000,1.3007000,1.3018000,1.3004000,1.3014000,55176
GBPUSD,60,20190510,140000,1.3014000,1.3027000,1.3010000,1.3022000,60165
GBPUSD,60,20190510,150000,1.3023000,1.3025000,1.3004000,1.3006000,64634
GBPUSD,60,20190510,160000,1.3006000,1.3027000,1.3003000,1.3025000,95336
GBPUSD,60,20190510,170000,1.3025000,1.3035000,1.3013000,1.3034000,103815
GBPUSD,60,20190510,180000,1.3034000,1.3047000,1.3022000,1.3033000,92796
GBPUSD,60,20190510,190000,1.3033000,1.3036000,1.3025000,1.3035000,74913
GBPUSD,60,20190510,200000,1.3034000,1.3040000,1.3022000,1.3027000,51108
GBPUSD,60,20190510,210000,1.3027000,1.3029000,1.3011000,1.3020000,51036
GBPUSD,60,20190510,220000,1.3020000,1.3020000,1.3006000,1.3008000,39184
GBPUSD,60,20190510,230000,1.3008000,1.3011000,1.3003000,1.3007000,43524
GBPUSD,60,20190511,000000,1.3007000,1.3008000,1.2994000,1.2997000,18675
GBPUSD,60,20190511,010000,1.3001000,1.3001000,1.2999000,1.2999000,2
GBPUSD,60,20190512,230000,1.2997000,1.3005000,1.2993000,1.2995000,68
GBPUSD,60,20190513,000000,1.2995000,1.3001000,1.2990000,1.3000000,98
GBPUSD,60,20190513,010000,1.2997000,1.3008000,1.2992000,1.3003000,13140
GBPUSD,60,20190513,020000,1.3004000,1.3010000,1.2999000,1.3006000,17271
GBPUSD,60,20190513,030000,1.3006000,1.3012000,1.3004000,1.3008000,26917
GBPUSD,60,20190513,040000,1.3008000,1.3011000,1.3005000,1.3008000,26792
GBPUSD,60,20190513,050000,1.3008000,1.3011000,1.3005000,1.3011000,21592
GBPUSD,60,20190513,060000,1.3011000,1.3013000,1.3003000,1.3012000,28078
GBPUSD,60,20190513,070000,1.3012000,1.3015000,1.3009000,1.3010000,19309
GBPUSD,60,20190513,080000,1.3011000,1.3012000,1.3004000,1.3008000,20405
GBPUSD,60,20190513,090000,1.3008000,1.3012000,1.3004000,1.3009000,20381
GBPUSD,60,20190513,100000,1.3010000,1.3017000,1.3005000,1.3012000,38432
GBPUSD,60,20190513,110000,1.3012000,1.3013000,1.2996000,1.3009000,75199
GBPUSD,60,20190513,120000,1.3009000,1.3013000,1.3001000,1.3009000,67395
GBPUSD,60,20190513,130000,1.3009000,1.3025000,1.3002000,1.3021000,59156
GBPUSD,60,20190513,140000,1.3021000,1.3029000,1.3016000,1.3025000,56440
GBPUSD,60,20190513,150000,1.3025000,1.3026000,1.3010000,1.3013000,52185
GBPUSD,60,20190513,160000,1.3013000,1.3038000,1.3009000,1.3032000,111291
GBPUSD,60,20190513,170000,1.3032000,1.3041000,1.3021000,1.3023000,101977
GBPUSD,60,20190513,180000,1.3023000,1.3026000,1.2982000,1.2984000,111044
GBPUSD,60,20190513,190000,1.2984000,1.2987000,1.2949000,1.2960000,91900
GBPUSD,60,20190513,200000,1.2961000,1.2962000,1.2940000,1.2947000,64043
GBPUSD,60,20190513,210000,1.2947000,1.2963000,1.2941000,1.2962000,53440
GBPUSD,60,20190513,220000,1.2962000,1.2970000,1.2959000,1.2964000,54252
GBPUSD,60,20190513,230000,1.2965000,1.2966000,1.2957000,1.2959000,42566
GBPUSD,60,20190514,000000,1.2958000,1.2961000,1.2954000,1.2956000,22002
GBPUSD,60,20190514,010000,1.2955000,1.2963000,1.2950000,1.2959000,23084
GBPUSD,60,20190514,020000,1.2959000,1.2962000,1.2941000,1.2949000,47832
GBPUSD,60,20190514,030000,1.2950000,1.2964000,1.2949000,1.2963000,36416
GBPUSD,60,20190514,040000,1.2963000,1.2970000,1.2960000,1.2966000,33897
GBPUSD,60,20190514,050000,1.2966000,1.2967000,1.2958000,1.2961000,42559
GBPUSD,60,20190514,060000,1.2961000,1.2966000,1.2956000,1.2960000,45176
GBPUSD,60,20190514,070000,1.2959000,1.2966000,1.2956000,1.2960000,38803
GBPUSD,60,20190514,080000,1.2960000,1.2966000,1.2955000,1.2959000,31334
GBPUSD,60,20190514,090000,1.2959000,1.2960000,1.2954000,1.2957000,28755
GBPUSD,60,20190514,100000,1.2956000,1.2961000,1.2938000,1.2943000,52842
GBPUSD,60,20190514,110000,1.2942000,1.2946000,1.2922000,1.2936000,78856
GBPUSD,60,20190514,120000,1.2936000,1.2949000,1.2926000,1.2949000,60270
GBPUSD,60,20190514,130000,1.2949000,1.2953000,1.2939000,1.2944000,49132
GBPUSD,60,20190514,140000,1.2944000,1.2958000,1.2942000,1.2952000,50276
GBPUSD,60,20190514,150000,1.2952000,1.2964000,1.2938000,1.2950000,52744
GBPUSD,60,20190514,160000,1.2949000,1.2952000,1.2921000,1.2929000,86646
GBPUSD,60,20190514,170000,1.2928000,1.2929000,1.2910000,1.2913000,83156
GBPUSD,60,20190514,180000,1.2913000,1.2925000,1.2906000,1.2917000,80836
GBPUSD,60,20190514,190000,1.2918000,1.2923000,1.2906000,1.2920000,76549
GBPUSD,60,20190514,200000,1.2920000,1.2929000,1.2914000,1.2916000,47074
GBPUSD,60,20190514,210000,1.2916000,1.2916000,1.2906000,1.2909000,36783
GBPUSD,60,20190514,220000,1.2909000,1.2917000,1.2902000,1.2905000,42952
GBPUSD,60,20190514,230000,1.2905000,1.2909000,1.2901000,1.2906000,35535
GBPUSD,60,20190515,000000,1.2907000,1.2910000,1.2897000,1.2903000,26194
GBPUSD,60,20190515,010000,1.2903000,1.2910000,1.2901000,1.2908000,21690
GBPUSD,60,20190515,020000,1.2907000,1.2912000,1.2904000,1.2910000,54479
GBPUSD,60,20190515,030000,1.2911000,1.2911000,1.2904000,1.2906000,35826
GBPUSD,60,20190515,040000,1.2905000,1.2911000,1.2902000,1.2911000,31450
GBPUSD,60,20190515,050000,1.2911000,1.2914000,1.2906000,1.2911000,33816
GBPUSD,60,20190515,060000,1.2911000,1.2914000,1.2904000,1.2912000,36404
GBPUSD,60,20190515,070000,1.2913000,1.2914000,1.2908000,1.2911000,16730
GBPUSD,60,20190515,080000,1.2911000,1.2914000,1.2907000,1.2913000,17436
GBPUSD,60,20190515,090000,1.2913000,1.2916000,1.2910000,1.2913000,26129
GBPUSD,60,20190515,100000,1.2913000,1.2913000,1.2902000,1.2907000,40730
GBPUSD,60,20190515,110000,1.2908000,1.2923000,1.2897000,1.2922000,69565
GBPUSD,60,20190515,120000,1.2922000,1.2923000,1.2908000,1.2913000,53506
GBPUSD,60,20190515,130000,1.2913000,1.2919000,1.2900000,1.2902000,61189
GBPUSD,60,20190515,140000,1.2902000,1.2915000,1.2897000,1.2907000,56572
GBPUSD,60,20190515,150000,1.2907000,1.2911000,1.2879000,1.2883000,70246
GBPUSD,60,20190515,160000,1.2883000,1.2887000,1.2850000,1.2858000,99257
GBPUSD,60,20190515,170000,1.2858000,1.2860000,1.2831000,1.2838000,104024
GBPUSD,60,20190515,180000,1.2837000,1.2868000,1.2825000,1.2867000,119108
GBPUSD,60,20190515,190000,1.2867000,1.2878000,1.2860000,1.2877000,77606
GBPUSD,60,20190515,200000,1.2877000,1.2880000,1.2857000,1.2864000,62340
GBPUSD,60,20190515,210000,1.2864000,1.2864000,1.2850000,1.2854000,43439
GBPUSD,60,20190515,220000,1.2854000,1.2856000,1.2840000,1.2841000,35680
GBPUSD,60,20190515,230000,1.2842000,1.2845000,1.2835000,1.2842000,40820
GBPUSD,60,20190516,000000,1.2842000,1.2846000,1.2838000,1.2841000,18679
GBPUSD,60,20190516,010000,1.2841000,1.2853000,1.2838000,1.2842000,15122
GBPUSD,60,20190516,020000,1.2844000,1.2847000,1.2840000,1.2846000,35457
GBPUSD,60,20190516,030000,1.2846000,1.2848000,1.2841000,1.2847000,35042
GBPUSD,60,20190516,040000,1.2846000,1.2850000,1.2842000,1.2847000,34738
GBPUSD,60,20190516,050000,1.2847000,1.2851000,1.2841000,1.2846000,56254
GBPUSD,60,20190516,060000,1.2846000,1.2849000,1.2841000,1.2844000,41408
GBPUSD,60,20190516,070000,1.2844000,1.2850000,1.2842000,1.2848000,28622
GBPUSD,60,20190516,080000,1.2848000,1.2852000,1.2845000,1.2849000,26606
GBPUSD,60,20190516,090000,1.2850000,1.2852000,1.2845000,1.2849000,38544
GBPUSD,60,20190516,100000,1.2849000,1.2849000,1.2836000,1.2840000,49166
GBPUSD,60,20190516,110000,1.2839000,1.2842000,1.2819000,1.2830000,65480
GBPUSD,60,20190516,120000,1.2830000,1.2844000,1.2820000,1.2835000,63896
GBPUSD,60,20190516,130000,1.2836000,1.2843000,1.2825000,1.2831000,55833
GBPUSD,60,20190516,140000,1.2831000,1.2832000,1.2818000,1.2822000,60968
GBPUSD,60,20190516,150000,1.2822000,1.2824000,1.2808000,1.2812000,56393
GBPUSD,60,20190516,160000,1.2812000,1.2816000,1.2793000,1.2795000,89547
GBPUSD,60,20190516,170000,1.2796000,1.2811000,1.2792000,1.2794000,86408
GBPUSD,60,20190516,180000,1.2794000,1.2809000,1.2786000,1.2791000,68770
GBPUSD,60,20190516,190000,1.2791000,1.2803000,1.2787000,1.2802000,43166
GBPUSD,60,20190516,200000,1.2803000,1.2806000,1.2793000,1.2795000,47072
GBPUSD,60,20190516,210000,1.2795000,1.2806000,1.2787000,1.2800000,44048
GBPUSD,60,20190516,220000,1.2800000,1.2802000,1.2789000,1.2791000,38323
GBPUSD,60,20190516,230000,1.2791000,1.2796000,1.2788000,1.2793000,40960
GBPUSD,60,20190517,000000,1.2794000,1.2798000,1.2790000,1.2793000,18005
GBPUSD,60,20190517,010000,1.2792000,1.2798000,1.2789000,1.2795000,12999
GBPUSD,60,20190517,020000,1.2795000,1.2797000,1.2791000,1.2796000,36581
GBPUSD,60,20190517,030000,1.2796000,1.2798000,1.2792000,1.2796000,18035
GBPUSD,60,20190517,040000,1.2796000,1.2798000,1.2781000,1.2785000,41137
GBPUSD,60,20190517,050000,1.2785000,1.2790000,1.2782000,1.2790000,31718
GBPUSD,60,20190517,060000,1.2789000,1.2792000,1.2786000,1.2790000,33405
GBPUSD,60,20190517,070000,1.2790000,1.2794000,1.2788000,1.2790000,47355
GBPUSD,60,20190517,080000,1.2790000,1.2795000,1.2786000,1.2791000,35390
GBPUSD,60,20190517,090000,1.2791000,1.2794000,1.2783000,1.2787000,44146
GBPUSD,60,20190517,100000,1.2787000,1.2792000,1.2780000,1.2788000,52968
GBPUSD,60,20190517,110000,1.2788000,1.2789000,1.2774000,1.2785000,65472
GBPUSD,60,20190517,120000,1.2785000,1.2788000,1.2773000,1.2783000,62675
GBPUSD,60,20190517,130000,1.2782000,1.2783000,1.2752000,1.2760000,71740
GBPUSD,60,20190517,140000,1.2761000,1.2768000,1.2750000,1.2757000,63868
GBPUSD,60,20190517,150000,1.2757000,1.2759000,1.2735000,1.2740000,70956
GBPUSD,60,20190517,160000,1.2739000,1.2760000,1.2738000,1.2752000,79000
GBPUSD,60,20190517,170000,1.2752000,1.2760000,1.2748000,1.2752000,80435
GBPUSD,60,20190517,180000,1.2752000,1.2753000,1.2729000,1.2731000,105790
GBPUSD,60,20190517,190000,1.2732000,1.2741000,1.2718000,1.2722000,71605
GBPUSD,60,20190517,200000,1.2722000,1.2738000,1.2720000,1.2729000,45907
GBPUSD,60,20190517,210000,1.2730000,1.2732000,1.2722000,1.2726000,49240
GBPUSD,60,20190517,220000,1.2725000,1.2730000,1.2721000,1.2726000,38665
GBPUSD,60,20190517,230000,1.2725000,1.2729000,1.2719000,1.2721000,47886
GBPUSD,60,20190518,000000,1.2721000,1.2724000,1.2711000,1.2716000,23964
GBPUSD,60,20190518,010000,1.2719000,1.2719000,1.2718000,1.2718000,2
GBPUSD,60,20190519,230000,1.2719000,1.2742000,1.2719000,1.2730000,89
GBPUSD,60,20190520,000000,1.2730000,1.2739000,1.2728000,1.2735000,118
GBPUSD,60,20190520,010000,1.2736000,1.2739000,1.2724000,1.2732000,3356
GBPUSD,60,20190520,020000,1.2734000,1.2734000,1.2723000,1.2727000,15144
GBPUSD,60,20190520,030000,1.2727000,1.2731000,1.2724000,1.2730000,27899
GBPUSD,60,20190520,040000,1.2731000,1.2739000,1.2724000,1.2738000,39700
GBPUSD,60,20190520,050000,1.2738000,1.2742000,1.2734000,1.2738000,33941
GBPUSD,60,20190520,060000,1.2737000,1.2738000,1.2732000,1.2736000,30098
GBPUSD,60,20190520,070000,1.2736000,1.2737000,1.2728000,1.2731000,26054
GBPUSD,60,20190520,080000,1.2730000,1.2736000,1.2729000,1.2734000,20081
GBPUSD,60,20190520,090000,1.2734000,1.2736000,1.2730000,1.2735000,19602
GBPUSD,60,20190520,100000,1.2735000,1.2737000,1.2723000,1.2730000,49115
GBPUSD,60,20190520,110000,1.2730000,1.2754000,1.2724000,1.2752000,66233
GBPUSD,60,20190520,120000,1.2752000,1.2757000,1.2741000,1.2744000,68940
GBPUSD,60,20190520,130000,1.2745000,1.2755000,1.2742000,1.2749000,56175
GBPUSD,60,20190520,140000,1.2749000,1.2750000,1.2737000,1.2740000,52354
GBPUSD,60,20190520,150000,1.2742000,1.2744000,1.2733000,1.2742000,42495
GBPUSD,60,20190520,160000,1.2742000,1.2746000,1.2733000,1.2735000,64641
GBPUSD,60,20190520,170000,1.2736000,1.2739000,1.2719000,1.2732000,78544
GBPUSD,60,20190520,180000,1.2732000,1.2744000,1.2721000,1.2735000,71512
GBPUSD,60,20190520,190000,1.2735000,1.2737000,1.2713000,1.2716000,67456
GBPUSD,60,20190520,200000,1.2716000,1.2726000,1.2714000,1.2722000,39402
GBPUSD,60,20190520,210000,1.2723000,1.2727000,1.2718000,1.2725000,28601
GBPUSD,60,20190520,220000,1.2725000,1.2728000,1.2718000,1.2726000,22904
GBPUSD,60,20190520,230000,1.2726000,1.2729000,1.2723000,1.2724000,21722
GBPUSD,60,20190521,000000,1.2725000,1.2727000,1.2719000,1.2723000,15148
GBPUSD,60,20190521,010000,1.2720000,1.2731000,1.2718000,1.2724000,25891
GBPUSD,60,20190521,020000,1.2724000,1.2729000,1.2722000,1.2728000,15074
GBPUSD,60,20190521,030000,1.2728000,1.2732000,1.2724000,1.2727000,30365
GBPUSD,60,20190521,040000,1.2727000,1.2729000,1.2723000,1.2727000,29826
GBPUSD,60,20190521,050000,1.2727000,1.2730000,1.2722000,1.2729000,29797
GBPUSD,60,20190521,060000,1.2729000,1.2732000,1.2725000,1.2729000,29121
GBPUSD,60,20190521,070000,1.2729000,1.2732000,1.2724000,1.2728000,43602
GBPUSD,60,20190521,080000,1.2728000,1.2729000,1.2721000,1.2723000,27063
GBPUSD,60,20190521,090000,1.2723000,1.2724000,1.2715000,1.2723000,37373
GBPUSD,60,20190521,100000,1.2723000,1.2725000,1.2703000,1.2705000,56285
GBPUSD,60,20190521,110000,1.2704000,1.2708000,1.2685000,1.2696000,79454
GBPUSD,60,20190521,120000,1.2696000,1.2699000,1.2683000,1.2694000,63312
GBPUSD,60,20190521,130000,1.2695000,1.2702000,1.2687000,1.2694000,57577
GBPUSD,60,20190521,140000,1.2694000,1.2704000,1.2692000,1.2695000,60425
GBPUSD,60,20190521,150000,1.2696000,1.2705000,1.2684000,1.2702000,56336
GBPUSD,60,20190521,160000,1.2702000,1.2746000,1.2701000,1.2737000,105074
GBPUSD,60,20190521,170000,1.2737000,1.2740000,1.2713000,1.2728000,83582
GBPUSD,60,20190521,180000,1.2728000,1.2814000,1.2711000,1.2784000,106410
GBPUSD,60,20190521,190000,1.2784000,1.2794000,1.2743000,1.2745000,145005
GBPUSD,60,20190521,200000,1.2745000,1.2747000,1.2725000,1.2729000,44168
GBPUSD,60,20190521,210000,1.2730000,1.2735000,1.2718000,1.2720000,30276
GBPUSD,60,20190521,220000,1.2721000,1.2721000,1.2698000,1.2704000,48689
GBPUSD,60,20190521,230000,1.2704000,1.2706000,1.2695000,1.2698000,37788
GBPUSD,60,20190522,000000,1.2698000,1.2707000,1.2696000,1.2705000,22777
GBPUSD,60,20190522,010000,1.2704000,1.2710000,1.2699000,1.2708000,27556
GBPUSD,60,20190522,020000,1.2708000,1.2708000,1.2699000,1.2702000,28414
GBPUSD,60,20190522,030000,1.2702000,1.2708000,1.2700000,1.2707000,15864
GBPUSD,60,20190522,040000,1.2707000,1.2716000,1.2703000,1.2714000,31336
GBPUSD,60,20190522,050000,1.2715000,1.2719000,1.2713000,1.2718000,29800
GBPUSD,60,20190522,060000,1.2718000,1.2719000,1.2713000,1.2715000,30979
GBPUSD,60,20190522,070000,1.2715000,1.2718000,1.2711000,1.2717000,36226
GBPUSD,60,20190522,080000,1.2715000,1.2717000,1.2709000,1.2713000,27265
GBPUSD,60,20190522,090000,1.2713000,1.2716000,1.2703000,1.2706000,28784
GBPUSD,60,20190522,100000,1.2706000,1.2707000,1.2671000,1.2674000,62461
GBPUSD,60,20190522,110000,1.2675000,1.2677000,1.2660000,1.2669000,75463
GBPUSD,60,20190522,120000,1.2669000,1.2684000,1.2660000,1.2663000,71742
GBPUSD,60,20190522,130000,1.2663000,1.2674000,1.2660000,1.2672000,59136
GBPUSD,60,20190522,140000,1.2671000,1.2678000,1.2662000,1.2668000,51383
GBPUSD,60,20190522,150000,1.2668000,1.2668000,1.2640000,1.2658000,67288
GBPUSD,60,20190522,160000,1.2658000,1.2671000,1.2648000,1.2655000,81214
GBPUSD,60,20190522,170000,1.2654000,1.2660000,1.2623000,1.2635000,83437
GBPUSD,60,20190522,180000,1.2634000,1.2663000,1.2631000,1.2656000,76252
GBPUSD,60,20190522,190000,1.2657000,1.2690000,1.2642000,1.2673000,89285
GBPUSD,60,20190522,200000,1.2673000,1.2678000,1.2660000,1.2675000,47476
GBPUSD,60,20190522,210000,1.2675000,1.2694000,1.2670000,1.2687000,40659
GBPUSD,60,20190522,220000,1.2686000,1.2690000,1.2663000,1.2669000,53787
GBPUSD,60,20190522,230000,1.2669000,1.2670000,1.2658000,1.2662000,34524
GBPUSD,60,20190523,000000,1.2661000,1.2665000,1.2657000,1.2660000,17335
GBPUSD,60,20190523,010000,1.2660000,1.2665000,1.2649000,1.2662000,22560
GBPUSD,60,20190523,020000,1.2661000,1.2666000,1.2658000,1.2664000,13576
GBPUSD,60,20190523,030000,1.2664000,1.2665000,1.2660000,1.2663000,16424
GBPUSD,60,20190523,040000,1.2663000,1.2663000,1.2652000,1.2653000,25930
GBPUSD,60,20190523,050000,1.2654000,1.2656000,1.2647000,1.2652000,35594
GBPUSD,60,20190523,060000,1.2652000,1.2654000,1.2644000,1.2647000,34029
GBPUSD,60,20190523,070000,1.2647000,1.2649000,1.2643000,1.2647000,28243
GBPUSD,60,20190523,080000,1.2647000,1.2648000,1.2641000,1.2645000,21030
GBPUSD,60,20190523,090000,1.2645000,1.2646000,1.2633000,1.2643000,31078
GBPUSD,60,20190523,100000,1.2644000,1.2649000,1.2609000,1.2614000,64452
GBPUSD,60,20190523,110000,1.2614000,1.2618000,1.2603000,1.2613000,82615
GBPUSD,60,20190523,120000,1.2613000,1.2628000,1.2605000,1.2625000,68329
GBPUSD,60,20190523,130000,1.2625000,1.2642000,1.2621000,1.2635000,68496
GBPUSD,60,20190523,140000,1.2635000,1.2651000,1.2631000,1.2646000,65002
GBPUSD,60,20190523,150000,1.2646000,1.2650000,1.2636000,1.2640000,57435
GBPUSD,60,20190523,160000,1.2640000,1.2649000,1.2634000,1.2643000,64474
GBPUSD,60,20190523,170000,1.2643000,1.2660000,1.2622000,1.2643000,102042
GBPUSD,60,20190523,180000,1.2643000,1.2671000,1.2636000,1.2666000,110099
GBPUSD,60,20190523,190000,1.2666000,1.2684000,1.2653000,1.2665000,85180
GBPUSD,60,20190523,200000,1.2665000,1.2678000,1.2657000,1.2677000,55379
GBPUSD,60,20190523,210000,1.2678000,1.2678000,1.2659000,1.2662000,40959
GBPUSD,60,20190523,220000,1.2661000,1.2667000,1.2652000,1.2655000,32051
GBPUSD,60,20190523,230000,1.2655000,1.2658000,1.2651000,1.2655000,28267
GBPUSD,60,20190524,000000,1.2655000,1.2662000,1.2653000,1.2655000,20087
GBPUSD,60,20190524,010000,1.2656000,1.2667000,1.2649000,1.2660000,25934
GBPUSD,60,20190524,020000,1.2660000,1.2664000,1.2657000,1.2662000,37584
GBPUSD,60,20190524,030000,1.2663000,1.2665000,1.2659000,1.2662000,16046
GBPUSD,60,20190524,040000,1.2663000,1.2664000,1.2657000,1.2661000,27685
GBPUSD,60,20190524,050000,1.2661000,1.2664000,1.2656000,1.2661000,39252
GBPUSD,60,20190524,060000,1.2661000,1.2665000,1.2658000,1.2661000,35690
GBPUSD,60,20190524,070000,1.2661000,1.2663000,1.2656000,1.2659000,26652
